Time (seconds),sensor name,altitude,azimuth,measure
204.32,LDR,20,349.4117,465
205.04,LDR,30,0.0,399
205.82,LDR,30,11.6129,362
206.59,LDR,30,23.22581,349
207.41,LDR,30,34.83871,345
208.19,LDR,30,46.45162,349
208.97,LDR,30,58.06452,356
209.74,LDR,30,69.67742,365
210.52,LDR,30,81.29033,373
211.29,LDR,30,92.90323,379
212.07,LDR,30,104.5161,381
212.85,LDR,30,116.129,381
213.62,LDR,30,127.7419,376
214.43,LDR,30,139.3548,370
215.21,LDR,30,150.9677,360
215.99,LDR,30,162.5807,349
216.77,LDR,30,174.1935,345
217.54,LDR,30,185.8065,203
218.32,LDR,30,197.4194,360
219.09,LDR,30,209.0322,372
219.87,LDR,30,220.6452,396
220.65,LDR,30,232.2581,430
221.43,LDR,30,243.871,481
222.24,LDR,30,255.4839,535
223.01,LDR,30,267.0968,596
223.79,LDR,30,278.7097,668
224.57,LDR,30,290.3226,717
225.34,LDR,30,301.9355,651
226.12,LDR,30,313.5484,571
226.89,LDR,30,325.1613,509
227.67,LDR,30,336.7742,460
228.45,LDR,30,348.3871,418
229.26,LDR,40,0.0,363
230.10,LDR,40,12.85714,331
230.95,LDR,40,25.71429,317
231.80,LDR,40,38.57143,312
232.65,LDR,40,51.42857,313
233.49,LDR,40,64.28571,318
234.34,LDR,40,77.14285,324
235.19,LDR,40,90.0,328
236.04,LDR,40,102.8571,330
236.89,LDR,40,115.7143,330
237.77,LDR,40,128.5714,327
238.62,LDR,40,141.4286,322
239.46,LDR,40,154.2857,316
240.31,LDR,40,167.1428,312
241.16,LDR,40,180.0,311
242.01,LDR,40,192.8571,317
242.86,LDR,40,205.7143,332
243.70,LDR,40,218.5714,354
244.55,LDR,40,231.4286,385
245.40,LDR,40,244.2857,429
246.29,LDR,40,257.1429,475
247.13,LDR,40,270.0,522
247.98,LDR,40,282.8571,559
248.83,LDR,40,295.7143,558
249.68,LDR,40,308.5714,518
250.52,LDR,40,321.4286,471
251.37,LDR,40,334.2857,427
252.22,LDR,40,347.1428,387
253.07,LDR,50,0.0,338
254.11,LDR,50,15.65217,308
255.12,LDR,50,31.30435,295
256.13,LDR,50,46.95652,290
257.13,LDR,50,62.6087,291
258.14,LDR,50,78.26087,294
259.15,LDR,50,93.91304,295
260.15,LDR,50,109.5652,297
261.16,LDR,50,125.2174,295
262.17,LDR,50,140.8696,291
263.17,LDR,50,156.5217,287
264.22,LDR,50,172.1739,288
265.22,LDR,50,187.8261,294
266.23,LDR,50,203.4782,308
267.24,LDR,50,219.1304,330
268.25,LDR,50,234.7826,361
269.25,LDR,50,250.4348,403
270.26,LDR,50,266.0869,438
271.27,LDR,50,281.7391,463
272.28,LDR,50,297.3913,461
273.32,LDR,50,313.0435,434
274.33,LDR,50,328.6956,400
275.33,LDR,50,344.3478,360
276.34,LDR,60,0.0,315
277.59,LDR,60,20.0,289
278.85,LDR,60,40.0,277
280.11,LDR,60,60.0,273
281.36,LDR,60,80.0,273
282.62,LDR,60,100.0,271
283.87,LDR,60,120.0,271
285.13,LDR,60,140.0,271
286.42,LDR,60,160.0,271
287.67,LDR,60,180.0,276
288.93,LDR,60,200.0,288
290.18,LDR,60,220.0,309
291.44,LDR,60,240.0,336
292.69,LDR,60,260.0,368
293.94,LDR,60,280.0,388
295.20,LDR,60,300.0,391
296.45,LDR,60,320.0,368
297.70,LDR,60,340.0,338
298.96,LDR,70,0.0,301
300.82,LDR,70,30.0,276
302.64,LDR,70,60.0,266
304.47,LDR,70,90.0,263
306.29,LDR,70,120.0,262
308.11,LDR,70,150.0,263
309.94,LDR,70,180.0,271
311.76,LDR,70,210.0,288
313.58,LDR,70,240.0,314
315.41,LDR,70,270.0,336
317.23,LDR,70,300.0,339
319.06,LDR,70,330.0,323
320.92,LDR,80,0.0,287
324.45,LDR,80,60.0,265
327.97,LDR,80,120.0,262
331.50,LDR,80,180.0,270
335.03,LDR,80,240.0,294
338.56,LDR,80,300.0,303
342.09,LDR,90,0.0,278
380.29,BH1750,20,0.0,15.83333
381.11,BH1750,20,10.58823,8.333333
381.92,BH1750,20,21.17647,15.83333
382.78,BH1750,20,31.76471,15.0
383.60,BH1750,20,42.35294,15.83333
384.41,BH1750,20,52.94117,16.66667
385.23,BH1750,20,63.52941,17.5
386.05,BH1750,20,74.11765,18.33333
386.87,BH1750,20,84.70588,19.16667
387.69,BH1750,20,95.29411,20.0
388.67,BH1750,20,105.8823,20.83333
389.48,BH1750,20,116.4706,20.83333
390.30,BH1750,20,127.0588,20.0
391.12,BH1750,20,137.647,19.16667
391.94,BH1750,20,148.2353,18.33333
392.76,BH1750,20,158.8235,16.66667
393.58,BH1750,20,169.4118,35.0
394.40,BH1750,20,180.0,4.166667
395.25,BH1750,20,190.5882,8.333333
396.07,BH1750,20,201.1765,15.83333
396.89,BH1750,20,211.7647,57.5
397.71,BH1750,20,222.3529,20.0
398.53,BH1750,20,232.9412,24.16667
399.35,BH1750,20,243.5294,30.83333
400.16,BH1750,20,254.1176,40.83333
401.00,BH1750,20,264.7059,56.66667
401.83,BH1750,20,275.2941,92.5
402.65,BH1750,20,285.8824,474.1666
403.47,BH1750,20,296.4706,410.8333
404.29,BH1750,20,307.0588,88.33333
405.10,BH1750,20,317.647,53.33333
405.92,BH1750,20,328.2353,39.16667
406.74,BH1750,20,338.8235,29.16667
407.59,BH1750,20,349.4117,22.5
408.42,BH1750,30,0.0,15.83333
409.29,BH1750,30,11.6129,12.5
410.17,BH1750,30,23.22581,10.83333
411.05,BH1750,30,34.83871,10.83333
411.93,BH1750,30,46.45162,10.83333
412.81,BH1750,30,58.06452,11.66667
413.69,BH1750,30,69.67742,11.66667
414.60,BH1750,30,81.29033,12.5
415.47,BH1750,30,92.90323,12.5
416.35,BH1750,30,104.5161,13.33333
417.23,BH1750,30,116.129,13.33333
418.10,BH1750,30,127.7419,13.33333
418.98,BH1750,30,139.3548,12.5
419.85,BH1750,30,150.9677,11.66667
420.77,BH1750,30,162.5807,10.83333
421.65,BH1750,30,174.1935,10.83333
422.52,BH1750,30,185.8065,5.0
423.40,BH1750,30,197.4194,15.0
424.28,BH1750,30,209.0322,12.5
425.16,BH1750,30,220.6452,14.16667
426.04,BH1750,30,232.2581,16.66667
426.92,BH1750,30,243.871,21.66667
427.83,BH1750,30,255.4839,28.33333
428.71,BH1750,30,267.0968,39.16667
429.59,BH1750,30,278.7097,60.83333
430.46,BH1750,30,290.3226,98.33333
431.34,BH1750,30,301.9355,69.16667
432.22,BH1750,30,313.5484,43.33333
433.09,BH1750,30,325.1613,30.0
433.99,BH1750,30,336.7742,22.5
434.88,BH1750,30,348.3871,17.5
435.76,BH1750,40,0.0,13.33333
436.71,BH1750,40,12.85714,10.0
437.66,BH1750,40,25.71429,9.166666
438.60,BH1750,40,38.57143,8.333333
439.55,BH1750,40,51.42857,8.333333
440.50,BH1750,40,64.28571,9.166666
441.48,BH1750,40,77.14285,9.166666
442.43,BH1750,40,90.0,9.166666
443.38,BH1750,40,102.8571,10.0
444.33,BH1750,40,115.7143,10.0
445.27,BH1750,40,128.5714,10.0
446.22,BH1750,40,141.4286,9.166666
447.17,BH1750,40,154.2857,9.166666
448.12,BH1750,40,167.1428,8.333333
449.10,BH1750,40,180.0,8.333333
450.05,BH1750,40,192.8571,9.166666
451.00,BH1750,40,205.7143,9.166666
451.95,BH1750,40,218.5714,10.83333
452.90,BH1750,40,231.4286,12.5
453.84,BH1750,40,244.2857,16.66667
454.79,BH1750,40,257.1429,20.83333
455.74,BH1750,40,270.0,26.66667
456.72,BH1750,40,282.8571,33.33333
457.67,BH1750,40,295.7143,39.16667
458.62,BH1750,40,308.5714,30.83333
459.57,BH1750,40,321.4286,24.16667
460.52,BH1750,40,334.2857,19.16667
461.46,BH1750,40,347.1428,14.16667
462.41,BH1750,50,0.0,10.83333
463.55,BH1750,50,15.65217,8.333333
464.66,BH1750,50,31.30435,7.5
465.77,BH1750,50,46.95652,7.5
466.88,BH1750,50,62.6087,7.5
467.99,BH1750,50,78.26087,7.5
469.09,BH1750,50,93.91304,7.5
470.20,BH1750,50,109.5652,7.5
471.31,BH1750,50,125.2174,7.5
472.45,BH1750,50,140.8696,7.5
473.55,BH1750,50,156.5217,7.5
474.66,BH1750,50,172.1739,7.5
475.77,BH1750,50,187.8261,7.5
476.87,BH1750,50,203.4782,8.333333
477.98,BH1750,50,219.1304,9.166666
479.09,BH1750,50,234.7826,10.83333
480.20,BH1750,50,250.4348,14.16667
481.34,BH1750,50,266.0869,17.5
482.45,BH1750,50,281.7391,20.0
483.56,BH1750,50,297.3913,22.5
484.67,BH1750,50,313.0435,19.16667
485.78,BH1750,50,328.6956,15.83333
486.88,BH1750,50,344.3478,12.5
487.99,BH1750,60,0.0,8.333333
489.35,BH1750,60,20.0,7.5
490.70,BH1750,60,40.0,6.666667
492.10,BH1750,60,60.0,6.666667
493.45,BH1750,60,80.0,6.666667
494.81,BH1750,60,100.0,6.666667
496.16,BH1750,60,120.0,6.666667
497.52,BH1750,60,140.0,6.666667
498.88,BH1750,60,160.0,6.666667
500.23,BH1750,60,180.0,6.666667
501.59,BH1750,60,200.0,7.5
502.98,BH1750,60,220.0,8.333333
504.34,BH1750,60,240.0,10.0
505.69,BH1750,60,260.0,11.66667
507.05,BH1750,60,280.0,13.33333
508.40,BH1750,60,300.0,14.16667
509.76,BH1750,60,320.0,12.5
511.12,BH1750,60,340.0,10.83333
512.47,BH1750,70,0.0,8.333333
514.54,BH1750,70,30.0,6.666667
516.47,BH1750,70,60.0,5.833333
518.39,BH1750,70,90.0,5.833333
520.31,BH1750,70,120.0,5.833333
522.24,BH1750,70,150.0,5.833333
524.16,BH1750,70,180.0,6.666667
526.08,BH1750,70,210.0,6.666667
528.01,BH1750,70,240.0,8.333333
529.97,BH1750,70,270.0,10.0
531.89,BH1750,70,300.0,10.0
533.82,BH1750,70,330.0,9.166666
535.74,BH1750,80,0.0,7.5
539.37,BH1750,80,60.0,5.833333
543.00,BH1750,80,120.0,5.833333
546.63,BH1750,80,180.0,6.666667
550.26,BH1750,80,240.0,7.5
553.89,BH1750,80,300.0,8.333333
557.55,BH1750,90,0.0,6.666667
582.63,BH1750,20,0.0,18.33333
583.45,BH1750,20,10.58823,10.83333
584.27,BH1750,20,21.17647,15.0
585.09,BH1750,20,31.76471,15.0
585.90,BH1750,20,42.35294,15.83333
586.72,BH1750,20,52.94117,16.66667
587.54,BH1750,20,63.52941,17.5
588.39,BH1750,20,74.11765,18.33333
589.22,BH1750,20,84.70588,20.0
590.04,BH1750,20,95.29411,20.0
590.85,BH1750,20,105.8823,20.0
591.67,BH1750,20,116.4706,20.0
592.49,BH1750,20,127.0588,19.16667
593.31,BH1750,20,137.647,18.33333
594.13,BH1750,20,148.2353,17.5
594.98,BH1750,20,158.8235,15.83333
595.80,BH1750,20,169.4118,15.83333
596.62,BH1750,20,180.0,3.333333
597.44,BH1750,20,190.5882,7.5
598.26,BH1750,20,201.1765,27.5
599.07,BH1750,20,211.7647,37.5
599.90,BH1750,20,222.3529,20.83333
600.72,BH1750,20,232.9412,25.83333
601.57,BH1750,20,243.5294,32.5
602.39,BH1750,20,254.1176,43.33333
603.21,BH1750,20,264.7059,65.0
604.03,BH1750,20,275.2941,114.1667
604.85,BH1750,20,285.8824,54612.49
605.66,BH1750,20,296.4706,175.0
606.49,BH1750,20,307.0588,74.16667
607.34,BH1750,20,317.647,48.33333
608.16,BH1750,20,328.2353,35.0
608.97,BH1750,20,338.8235,26.66667
609.79,BH1750,20,349.4117,21.66667
610.61,BH1750,30,0.0,15.0
611.49,BH1750,30,11.6129,11.66667
612.37,BH1750,30,23.22581,10.83333
613.24,BH1750,30,34.83871,10.83333
614.15,BH1750,30,46.45162,10.83333
615.03,BH1750,30,58.06452,11.66667
615.91,BH1750,30,69.67742,11.66667
616.79,BH1750,30,81.29033,12.5
617.66,BH1750,30,92.90323,12.5
618.54,BH1750,30,104.5161,13.33333
619.41,BH1750,30,116.129,13.33333
620.33,BH1750,30,127.7419,12.5
621.20,BH1750,30,139.3548,12.5
622.08,BH1750,30,150.9677,11.66667
622.96,BH1750,30,162.5807,10.83333
623.83,BH1750,30,174.1935,10.83333
624.71,BH1750,30,185.8065,4.166667
625.59,BH1750,30,197.4194,14.16667
626.47,BH1750,30,209.0322,12.5
627.38,BH1750,30,220.6452,14.16667
628.26,BH1750,30,232.2581,17.5
629.13,BH1750,30,243.871,22.5
630.01,BH1750,30,255.4839,30.83333
630.89,BH1750,30,267.0968,45.0
631.77,BH1750,30,278.7097,69.16667
632.65,BH1750,30,290.3226,95.83333
633.52,BH1750,30,301.9355,63.33333
634.43,BH1750,30,313.5484,40.0
635.31,BH1750,30,325.1613,28.33333
636.19,BH1750,30,336.7742,21.66667
637.07,BH1750,30,348.3871,16.66667
637.94,BH1750,40,0.0,12.5
638.89,BH1750,40,12.85714,10.0
639.84,BH1750,40,25.71429,9.166666
640.78,BH1750,40,38.57143,8.333333
641.77,BH1750,40,51.42857,8.333333
642.72,BH1750,40,64.28571,8.333333
643.66,BH1750,40,77.14285,9.166666
644.61,BH1750,40,90.0,9.166666
645.56,BH1750,40,102.8571,9.166666
646.51,BH1750,40,115.7143,9.166666
647.46,BH1750,40,128.5714,9.166666
648.44,BH1750,40,141.4286,9.166666
649.39,BH1750,40,154.2857,8.333333
650.33,BH1750,40,167.1428,8.333333
651.28,BH1750,40,180.0,8.333333
652.23,BH1750,40,192.8571,9.166666
653.18,BH1750,40,205.7143,10.0
654.13,BH1750,40,218.5714,10.83333
655.08,BH1750,40,231.4286,13.33333
656.06,BH1750,40,244.2857,17.5
657.01,BH1750,40,257.1429,22.5
657.96,BH1750,40,270.0,29.16667
658.90,BH1750,40,282.8571,35.83333
659.85,BH1750,40,295.7143,39.16667
660.80,BH1750,40,308.5714,30.0
661.75,BH1750,40,321.4286,23.33333
662.73,BH1750,40,334.2857,18.33333
663.68,BH1750,40,347.1428,13.33333
664.63,BH1750,50,0.0,10.83333
665.73,BH1750,50,15.65217,8.333333
666.84,BH1750,50,31.30435,7.5
667.94,BH1750,50,46.95652,7.5
669.05,BH1750,50,62.6087,7.5
670.16,BH1750,50,78.26087,7.5
671.30,BH1750,50,93.91304,7.5
672.41,BH1750,50,109.5652,7.5
673.52,BH1750,50,125.2174,7.5
674.62,BH1750,50,140.8696,7.5
675.73,BH1750,50,156.5217,7.5
676.84,BH1750,50,172.1739,7.5
677.95,BH1750,50,187.8261,7.5
679.05,BH1750,50,203.4782,8.333333
680.16,BH1750,50,219.1304,10.0
681.42,BH1750,50,234.7826,11.66667
682.53,BH1750,50,250.4348,15.0
683.64,BH1750,50,266.0869,18.33333
684.74,BH1750,50,281.7391,21.66667
685.85,BH1750,50,297.3913,22.5
686.95,BH1750,50,313.0435,19.16667
688.06,BH1750,50,328.6956,15.83333
689.20,BH1750,50,344.3478,11.66667
690.31,BH1750,60,0.0,8.333333
691.66,BH1750,60,20.0,7.5
693.02,BH1750,60,40.0,6.666667
694.37,BH1750,60,60.0,6.666667
695.73,BH1750,60,80.0,6.666667
697.08,BH1750,60,100.0,6.666667
698.44,BH1750,60,120.0,6.666667
699.79,BH1750,60,140.0,6.666667
701.18,BH1750,60,160.0,6.666667
702.54,BH1750,60,180.0,6.666667
703.89,BH1750,60,200.0,7.5
705.25,BH1750,60,220.0,8.333333
706.61,BH1750,60,240.0,10.0
707.96,BH1750,60,260.0,13.33333
709.32,BH1750,60,280.0,14.16667
710.68,BH1750,60,300.0,15.0
712.07,BH1750,60,320.0,13.33333
713.42,BH1750,60,340.0,10.0
714.78,BH1750,70,0.0,8.333333
716.70,BH1750,70,30.0,6.666667
718.63,BH1750,70,60.0,5.833333
720.55,BH1750,70,90.0,5.833333
722.48,BH1750,70,120.0,5.833333
724.40,BH1750,70,150.0,5.833333
726.36,BH1750,70,180.0,6.666667
728.28,BH1750,70,210.0,7.5
730.21,BH1750,70,240.0,9.166666
732.13,BH1750,70,270.0,10.0
734.06,BH1750,70,300.0,10.83333
735.98,BH1750,70,330.0,9.166666
737.90,BH1750,80,0.0,7.5
741.53,BH1750,80,60.0,5.833333
745.17,BH1750,80,120.0,5.833333
748.83,BH1750,80,180.0,6.666667
752.46,BH1750,80,240.0,7.5
756.09,BH1750,80,300.0,8.333333
759.72,BH1750,90,0.0,6.666667
